gene	region_id	reference_region	comparison_type	observed_counts_per_10000	reference_counts_per_10000	log2_count_ratio	detection_fraction_difference	observed_fraction_q20	reference_fraction_q20	q20_difference	abundance_depletion	quality_degradation	insufficient_quality	evidence_tier	candidate_status	exact_cycle_status	threshold_abs_log2_ratio	threshold_abs_q20_delta	section_candidate_flag	section_evidence_status	gene_set
2610528A11Rik	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.283430877746114	1.04106931334961	-0.976053855868487	-0.0141105108459085	0.491308325709058	0.6163215590743	-0.125013233365242	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
5330417C22Rik	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.12489408934185	0.714871600049645	0.419541843041914	0.0013653253383021	0.532774390243902	0.640120967741935	-0.107346577498033	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
5330417C22Rik	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.23040187481297	0.714871600049645	-0.734041469662759	-0.0103639470417738	0.311563169164882	0.640120967741935	-0.328557798577053	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
6330403K07Rik	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.982399062352869	1.0044246346916	-0.0212779616199571	-0.008651553985009	0.479536399855125	0.665178571428571	-0.185642171573446	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
6330403K07Rik	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.169144233493649	1.0044246346916	-1.16882271432635	-0.0178036387361615	0.5	0.665178571428571	-0.165178571428571	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
A330076H08Rik	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	2.8541657228288	2.88231423280521	-0.0120567276589996	-0.0168692559088167	0.619723789146081	0.777640899291654	-0.157917110145573	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
A330076H08Rik	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	1.99315907576299	2.88231423280521	-0.440035762311068	-0.0193519563801223	0.599211563731932	0.777640899291654	-0.178429335559722	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Aadat	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.41062971898854	1.22609490395069	-0.922575340267988	-0.019580912756767	0.952741020793951	0.94880694143167	0.00393407936228096	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Aadat	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.200230200730319	1.22609490395069	-1.30161059754013	-0.0216045558167811	0.905594405594406	0.94880694143167	-0.043212535837264	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Abca13	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.511497032464717	0.977391675025859	-0.546560266009015	-0.0144560749024868	0.703586497890295	0.710103092783505	-0.00651659489320999	TRUE	FALSE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Abca13	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.219430356964733	0.977391675025859	-1.03812541173275	-0.0163357596933321	0.480733944954128	0.710103092783505	-0.229369147829377	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Abcb11	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.37779438744861	1.49221937354901	-0.0853374176523023	-0.0135436421036281	0.517400761283306	0.689963215974777	-0.172562454691471	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Abcb11	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.507021671802751	1.49221937354901	-0.984281787270376	-0.0236946016426693	0.350649350649351	0.689963215974777	-0.339313865325426	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Abcb11	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.480918199014374	1.49221937354901	-1.02217178177092	-0.0216628751758988	0.321914083741164	0.689963215974777	-0.368049132233613	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Acan	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	2.04254548013314	1.90972841727548	0.0774030206251857	-0.0101670544900125	0.684695759065765	0.765043638033992	-0.080347878968227	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Acan	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.353831450605632	1.90972841727548	-1.49684735021237	-0.0329990892475343	0.440904419321686	0.765043638033992	-0.324139218712306	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Ace2	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.807028651222109	1.38048314026394	-0.52481260512178	-0.0187151790958713	0.782060785767235	0.75735517136791	0.0247056143993251	TRUE	FALSE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Ace2	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.331888414909159	1.38048314026394	-1.17664144073998	-0.0221341194013896	0.456449834619625	0.75735517136791	-0.300905336748285	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Ackr3	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	19.0769313814606	14.6260326440409	0.372121007472627	-0.00423100373306501	0.722844794119931	0.800992401179375	-0.078147607059444	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Ackr3	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	7.67823390745762	14.6260326440409	-0.887172406162639	-0.042728547296991	0.669553190209874	0.800992401179375	-0.131439210969501	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Actl6b	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.647084341070443	0.56949435029165	0.101042610191764	-0.00385594096433404	0.534942820838628	0.638407193320488	-0.10346437248186	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Actl6b	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.791377932604674	0.56949435029165	0.271982417922247	-0.000308591485809199	0.458355159769513	0.638407193320488	-0.180052033550975	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Actl6b	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.346517105373475	0.56949435029165	-0.337317735615746	-0.00507014225876974	0.235294117647059	0.638407193320488	-0.403113075673429	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Cdx1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.304459620288567	1.5174501359037	-1.32644110367108	-0.0254946658111207	0.419387755102041	0.756464904802501	-0.33707714970046	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Lyve1	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	24.7833349880619	18.5452110631366	0.408758497924352	0.016827301941155	0.762298405261735	0.815906379828061	-0.053607974566326	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Fxyd1	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	5.68735986097673	8.29010763082781	-0.506556886116878	-0.0782307636275875	0.956245589273112	0.697648804171912	0.2585967851012	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Celf3	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.0574197223719	1.14739895470153	-0.0810321773690687	-0.0085564600593412	0.64977728285078	0.765148663906662	-0.115371381055882	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Ager	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.34044698507817	1.47840252749763	-0.104279795122691	-0.0137393021404397	0.543810414717805	0.766083605099318	-0.222273190381513	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Ager	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.665605416126357	1.47840252749763	-0.763256501761639	-0.0169906137692318	0.596153846153846	0.766083605099318	-0.169929758945472	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Aif1l	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	3.1479113292899	2.52007257328425	0.27248744359499	0.0062615124657951	0.710459183673469	0.778232602937635	-0.0677734192641659	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Aldh1b1	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.353758466828155	0.8187983116535	-0.62732405918986	-0.0120693414752944	0.754884547069272	0.65	0.104884547069272	TRUE	FALSE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Aldh1b1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.189258682882082	0.8187983116535	-0.936106503461103	-0.0133709627782779	0.392628205128205	0.65	-0.257371794871795	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Chodl	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.61568110254728	1.73851967272577	-0.0814228112548225	-0.0159397128081031	0.709333333333333	0.763618437268918	-0.0542851039355849	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Chodl	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.497375475786729	1.73851967272577	-1.16633636260909	-0.0262529877685169	0.45933014354067	0.763618437268918	-0.304288293728248	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Alox5ap	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	25.7794504362217	14.3917469936045	0.819422095356282	0.018083047203343	0.568926506326992	0.733953967065868	-0.165027460738876	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Ambp	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.312688258674745	0.946754320738017	-0.832045996562542	-0.0142928920529903	0.760611205432937	0.752167959835692	0.00844324559724507	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Angpt2	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	2.57697076356033	5.83251123099328	-1.04126699493713	-0.0645050543348844	0.903904606032266	0.828679568663858	0.075225037368408	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Angpt2	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	3.76963067402331	5.83251123099328	-0.56866644949054	-0.0337566384963105	0.858983286908078	0.828679568663858	0.0303037182442201	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Anxa8	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	8.35526343030857	6.75223259206555	0.288110029914825	-0.0302750539818013	0.524831347782403	0.641840702288852	-0.117009354506449	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Aplp1	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.773740749109325	1.32341355874737	-0.517570140029204	-0.0179190145412335	0.74277660324172	0.73599269183922	0.00678391140250001	TRUE	FALSE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Aplp1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.686634158668811	1.32341355874737	-0.619766590298214	-0.0140212245479714	0.657230298393267	0.73599269183922	-0.078762393445953	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Apoc2	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.840537828539922	1.38709119707112	-0.493352214250087	-0.0161576274200149	0.544776119402985	0.76860101131712	-0.223824891914135	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Apoc2	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.992922365265418	1.38709119707112	-0.338025000849306	-0.0086460601391062	0.607368421052632	0.76860101131712	-0.161232590264488	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Apoc4	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.744512347254199	0.248703228924834	0.733114662415398	0.00430331268897762	0.317058285016784	0.388695652173913	-0.071637367157129	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Aqp1	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	27.4511526423247	48.1162652752742	-0.798531291324973	-0.104467896742218	0.989265960438736	0.962712254427261	0.026553706011475	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Aqp3	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.924754158694146	1.62438050969264	-0.576329194730129	-0.0217528066227631	0.632368148914167	0.73054979253112	-0.0981816436169529	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Aqp3	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.53455988880224	1.62438050969264	-0.062325450625848	-0.0108852060940185	0.668186601192564	0.73054979253112	-0.0623631913385559	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Aqp3	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.19657302811424	1.62438050969264	-1.60869568170787	-0.029490838303342	0.2398753894081	0.73054979253112	-0.49067440312302	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Aqp4	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.45988945647192	0.717875262234727	-0.343426200697341	-0.00570074207310366	0.384510869565217	0.482108503270489	-0.097597633705272	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Aqp5	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.56582076301942	0.51602916339718	0.0690230304852018	-0.00354823364587482	0.525	0.592734225621415	-0.067734225621415	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Aqp5	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.0941721948640313	0.51602916339718	-0.773988813931433	-0.00915075239389067	0.18364418938307	0.592734225621415	-0.409090036238345	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Aqp7	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	11.4615930274673	47.8435327488687	-2.01491336489797	-0.2642646688299	0.923500543213577	0.841507051147127	0.08199349206645	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Aqp7	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	20.307856618898	47.8435327488687	-1.2161945400241	-0.177531190316528	0.90635592281619	0.841507051147127	0.0648488716690631	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Aqp7	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	36.0834936165423	47.8435327488687	-0.402130048426699	-0.026168645340898	0.43615744250695	0.841507051147127	-0.405349608640177	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Areg	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.43142049929104	1.18764802798164	0.194648244659765	-0.003807550423197	0.51104	0.612989323843416	-0.101949323843416	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Areg	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.397717521998579	1.18764802798164	-0.910680590714095	-0.0167676067655803	0.68232044198895	0.612989323843416	0.0693311181455341	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Col8a1	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.0867527575327901	0.27873985077566	-0.408388738858784	-0.00444906647984694	0.362857142857143	0.460446247464503	-0.09758910460736	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Col8a1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.0384003124688283	0.27873985077566	-0.532462208546854	-0.00497812767684256	0.096969696969697	0.460446247464503	-0.363476550494806	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Colec11	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	1.26355313885526	2.23051953864229	-0.630690432995758	-0.019287944245887	0.741715399610136	0.701467645096731	0.040247754513405	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Arpp21	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.772928849057794	2.04068808854508	-0.997067490209887	-0.0325804025449052	0.476686283386148	0.753971571906355	-0.277285288520207	TRUE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
Arpp21	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.45166280938202	2.04068808854508	-0.380515452949204	-0.0208958931373191	0.512179689971528	0.753971571906355	-0.241791881934827	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Arpp21	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.522061390945261	2.04068808854508	-1.31373741607705	-0.0316612852638259	0.752075919335706	0.753971571906355	-0.00189565257064905	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Asb9	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.301214919118111	0.415106113978407	-0.191749760015739	-0.00508861605836198	0.55076495132128	0.6498696785404	-0.09910472721912	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Asb9	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	0.59763010744811	0.415106113978407	0.26238100916931	0.000125853451061302	0.585808580858086	0.6498696785404	-0.064061097682314	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Asb9	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.200230200730319	0.415106113978407	-0.386109759154854	-0.00481898449131685	0.31331592689295	0.6498696785404	-0.33655375164745	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Ascl1	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.72447570945247	2.13860747577877	-0.246311403751172	-0.0220611105411551	0.635013391770148	0.768893756845564	-0.133880365075416	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Asprv1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.616233585809292	1.57692264716833	-0.895808524798257	-0.0203696429296987	0.721456692913386	0.692556634304207	0.028900058609179	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Asz1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.384003124688283	1.01583855099492	-0.777992728822269	-0.0133791018536712	0.739268680445151	0.608247422680412	0.131021257764739	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	NA
Cp	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	52.0718968297651	36.7654258778473	0.496454042062484	-0.021122849665304	0.758987195683027	0.819173424195568	-0.0601862285125411	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	NA
Cpa3	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.90309372078936	3.64043856832004	-0.784890675878072	-0.0259365698984953	0.601910254099838	0.791391353596375	-0.189481099496537	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	NA
